
Name    Rank    N=10^5  N=10^6
896a2   1       1.4791147113105952941   1.8307039153152210403
896b1   1       1.3894681114232419945   1.7641788131537078219
896b2   1       1.3894681114232419945   1.7641788131537078219
896c1   0       0.52532294154024885602  0.58127144330335166599
896c2   0       0.52532294154024885602  0.58127144330335166599
896d1   1       1.5419283767660983021   1.5314112694605592506
896d2   1       1.5419283767660983021   1.5314112694605592506
897a1   0       0.59870135285213828635  0.12354765505923581389
897a2   0       0.59870135285213828635  0.12354765505923581389
897b1   0       0.39878582410414976148  0.66250143074375071235
897b2   0       0.39878582410414976148  0.66250143074375071235
897b3   0       0.39878582410414976148  0.66250143074375071235
897b4   0       0.39878582410414976148  0.66250143074375071235
897c1   1       1.6215094386698896321   1.6162389430601340719
897c2   1       1.6215094386698896321   1.6162389430601340719
897c3   1       1.6215094386698896321   1.6162389430601340719
897c4   1       1.6215094386698896321   1.6162389430601340719
897d1   1       1.6844259872732391905   1.9356581685016160155
897d2   1       1.6844259872732391905   1.9356581685016160155
897e1   1       1.7656444131417795588   1.7291303751272818708
897e2   1       1.7656444131417795588   1.7291303751272818708
897e3   1       1.7656444131417795588   1.7291303751272818708
897e4   1       1.7656444131417795588   1.7291303751272818708
897f1   1       1.8290845540634214148   1.6665634113698528459
897f2   1       1.8290845540634214148   1.6665634113698528459
898a1   1       1.5644494273800179815   1.5697620744195530727
898b1   0       0.66127179592548446416  0.36871044705482046622
898c1   0       0.49597076456552602780  0.54951550538863675339
898c2   0       0.49597076456552602780  0.54951550538863675339
898d1   1       1.7873120685046208140   1.6650360390903537372
899a1   1       1.7228329330308005845   1.6909101418566551340
899b1   0       0.36494130242311520350  0.42690220300567355856
900a1   0       0.64947274269590639170  0.50794640222058449916
900a2   0       0.64947274269590639170  0.50794640222058449916
900b1   0       0.69082073987825055884  0.42453283207624512914
900b2   0       0.69082073987825055884  0.42453283207624512914
900b3   0       0.69082073987825055884  0.42453283207624512914
900b4   0       0.69082073987825055884  0.42453283207624512914
900c1   1       1.4808327648900422145   1.6304798542449543924
900c2   1       1.4808327648900422145   1.6304798542449543924
900d1   1       1.8212525722535383489   1.6086071109551099054
900d2   1       1.8212525722535383489   1.6086071109551099054
900e1   1       1.3043985770151791963   1.7348305129779131657
900e2   1       1.3043985770151791963   1.7348305129779131657
900e3   1       1.3043985770151791963   1.7348305129779131657
900e4   1       1.3043985770151791963   1.7348305129779131657
900f1   0       0.64002339274441549121  0.70926114207782210251
900f2   0       0.64002339274441549121  0.70926114207782210251
900g1   0       0.77486907507731803284  0.23240846232400079505
900g2   0       0.77486907507731803284  0.23240846232400079505
900h1   0       0.21267342963164235257  0.65243381003308713909
900h2   0       0.21267342963164235257  0.65243381003308713909
